,0
926,-39.99999999999997
927,-41.39999999999999
928,-38.6
929,-40.00000000000001
930,-38.4
931,-40.0
932,-39.59999999999998
933,-44.400000000000006
934,-38.60000000000001
935,-39.199999999999996
936,-38.0
937,-38.0
938,-38.899999999999984
939,-39.59999999999998
940,-37.999999999999986
941,-39.20000000000002
942,-38.39999999999999
943,-41.100000000000016
944,-40.299999999999976
945,-41.20000000000001
946,-39.59999999999999
947,-40.59999999999998
948,-37.8
949,-38.499999999999986
950,-37.999999999999986
951,-38.7
952,-39.59999999999997
953,-38.79999999999998
954,-38.599999999999994
955,-39.79999999999998
956,-39.39999999999999
957,-38.99999999999999
958,-39.60000000000001
959,-38.1
960,-39.599999999999966
961,-40.79999999999998
962,-39.00000000000001
963,-39.79999999999999
964,-37.2
965,-37.60000000000001
966,-37.2
967,-38.29999999999998
968,-38.200000000000024
969,-38.600000000000016
970,-39.699999999999996
971,-39.59999999999999
972,-38.000000000000014
973,-38.2
974,-38.999999999999986
975,-38.19999999999998
976,-38.19999999999998
977,-37.5
978,-38.8
979,-38.60000000000003
980,-37.8
981,-37.8
982,-36.900000000000006
983,-39.299999999999955
984,-39.99999999999994
985,-37.99999999999997
986,-41.699999999999974
987,-39.199999999999974
988,-40.399999999999956
989,-39.99999999999998
990,-40.3
991,-40.8
992,-39.000000000000014
993,-41.19999999999996
994,-38.2
995,-39.6
996,-37.30000000000001
997,-39.8
998,-39.59999999999998
999,-40.79999999999998
