,0
582,-61.49999999999998
583,-5.3
584,-1.9
585,1.0
586,-93.40000000000003
587,-48.29999999999999
588,-108.60000000000008
589,-89.60000000000004
590,-95.30000000000004
591,-6.699999999999999
592,1.0
593,-87.70000000000003
594,-112.40000000000009
595,-80.10000000000001
596,-61.799999999999976
597,-118.10000000000011
598,1.0
599,-104.80000000000007
600,-87.70000000000003
601,1.0
602,-82.00000000000001
603,-4.8
604,-28.39999999999999
605,-28.299999999999994
606,-1.4
607,-102.90000000000006
608,-28.499999999999996
609,-99.10000000000007
610,-24.099999999999994
611,1.0
612,-72.5
613,-43.79999999999999
614,-72.5
615,-89.60000000000004
616,0.0
617,1.0
618,-120.00000000000011
619,1.0
620,-116.2000000000001
621,-120.00000000000011
622,-106.70000000000007
623,-4.3
624,-47.499999999999986
625,-1.9
626,-10.1
627,-54.69999999999998
628,-85.80000000000003
629,-9.6
630,-1.4
631,-12.5
632,-112.40000000000009
633,1.0
634,-50.99999999999998
635,-56.59999999999998
636,1.0
637,-97.20000000000005
638,-62.39999999999998
639,1.0
640,-106.70000000000007
641,-101.00000000000007
642,-61.49999999999998
643,1.0
644,0.5
645,-1.4
646,-37.89999999999999
647,-4.3
648,-102.90000000000006
649,-42.69999999999999
650,-6.300000000000001
651,-114.3000000000001
652,-83.90000000000002
653,-28.799999999999994
654,-35.69999999999999
655,-78.70000000000002
656,-71.6
657,-101.00000000000006
658,-91.50000000000003
659,0.5
660,-104.80000000000007
661,-1.4
662,1.0
663,-91.50000000000003
664,-82.30000000000001
665,-4.3
666,1.0
667,-106.70000000000007
668,-116.2000000000001
669,-76.3
670,-102.90000000000006
671,-13.0
672,-10.1
673,1.0
674,-6.199999999999999
675,-11.5
676,-14.4
677,-43.39999999999999
678,-106.70000000000007
679,-85.10000000000002
680,1.0
681,-1.9
682,-65.99999999999999
683,-25.999999999999996
684,-85.80000000000001
685,-33.19999999999999
686,-1.4
687,-4.3
688,-87.70000000000003
689,-5.3
690,-116.2000000000001
691,-85.80000000000003
692,1.0
693,-3.4000000000000004
694,-12.0
695,-114.3000000000001
696,-25.599999999999998
697,-7.699999999999999
698,1.0
699,1.0
700,-106.70000000000007
701,-17.8
702,-120.00000000000011
703,1.0
704,-4.3
705,-76.3
706,-110.50000000000009
707,1.0
708,-91.50000000000003
709,-1.9
710,-1.4
711,-1.9
712,-18.7
713,-13.4
714,-48.499999999999986
715,-118.10000000000011
716,-33.599999999999994
717,-110.50000000000009
718,1.0
719,-102.90000000000006
720,-44.59999999999999
721,-1.4
722,-95.30000000000004
723,-8.2
724,-101.00000000000006
725,-88.10000000000002
726,-21.199999999999996
727,-10.1
728,-93.40000000000003
729,-110.50000000000009
730,-93.40000000000003
731,-1.9
732,-58.19999999999998
733,-89.60000000000004
734,-14.9
735,-95.30000000000004
736,-110.50000000000009
737,-76.3
738,1.0
739,-56.299999999999976
740,-1.4
741,-91.50000000000003
742,-99.10000000000005
743,-4.3
744,-118.10000000000011
745,-58.69999999999998
746,-13.4
747,-8.7
748,1.0
749,1.0
750,-5.3
751,-99.10000000000005
752,-114.3000000000001
753,-5.3
754,-1.9
755,-106.70000000000007
756,-12.5
757,1.0
758,-2.4
759,-102.90000000000006
760,1.0
761,-6.199999999999999
762,-1.9
763,-7.199999999999999
764,-11.6
765,-61.59999999999998
766,-89.60000000000004
767,-114.3000000000001
768,0.5
769,-1.4
770,1.0
771,1.0
772,-1.9
773,-80.60000000000002
774,-11.6
775,-99.10000000000007
776,-51.399999999999984
777,-114.3000000000001
778,-89.60000000000004
779,-23.999999999999996
780,1.0
781,-19.7
782,1.0
783,-99.10000000000007
784,-9.1
785,-65.29999999999998
786,-89.60000000000004
787,-73.5
788,-9.6
789,-93.40000000000005
790,-3.8
791,0.5
792,-17.3
793,1.0
794,-1.9
795,-4.3
796,-108.60000000000008
797,-116.2000000000001
798,-97.20000000000005
799,0.5
800,-22.199999999999996
801,-97.20000000000006
802,-83.20000000000002
803,-15.899999999999999
804,-1.9
805,-6.699999999999999
806,1.0
807,1.0
808,-82.0
809,-116.2000000000001
810,-1.9
811,-95.30000000000005
812,0.0
813,-98.50000000000006
814,-6.699999999999999
815,1.0
816,-106.70000000000007
817,-87.70000000000002
818,-93.40000000000003
819,1.0
820,-104.80000000000007
821,-97.20000000000005
822,-95.30000000000004
823,-6.199999999999999
824,-31.699999999999996
825,-97.20000000000006
826,1.0
827,-95.30000000000004
828,1.0
829,1.0
830,1.0
831,-110.50000000000009
832,-95.30000000000004
833,-1.4
834,-40.29999999999999
835,-83.90000000000002
836,-4.3
837,-93.40000000000005
838,1.0
839,-18.3
840,-91.50000000000004
841,-76.3
842,0.5
843,1.0
844,-4.3
845,-102.90000000000006
846,-110.50000000000009
847,-15.899999999999999
848,-95.30000000000005
849,-70.6
850,-9.6
851,-47.79999999999999
852,-1.9
853,-13.0
854,-15.8
855,-83.90000000000003
856,-80.10000000000001
857,-85.80000000000003
858,-101.00000000000006
859,0.5
860,-1.4
861,-51.499999999999986
862,-80.10000000000001
863,-85.80000000000003
864,-14.9
865,1.0
866,-95.30000000000005
867,-49.999999999999986
868,-93.40000000000005
869,0.5
870,-112.40000000000009
871,-102.90000000000006
872,-85.80000000000003
873,-112.40000000000009
874,-2.9
875,-112.40000000000009
876,-98.90000000000006
877,-93.40000000000005
878,-87.70000000000003
879,-99.10000000000007
880,-16.4
881,-83.90000000000002
882,-118.10000000000011
883,-95.30000000000004
884,-68.19999999999999
885,-13.5
886,1.0
887,1.0
888,-30.199999999999992
889,-87.70000000000002
890,-102.90000000000006
891,1.0
892,-97.20000000000005
893,-87.70000000000003
894,-101.00000000000007
895,1.0
896,-70.6
897,-74.4
898,-8.6
899,-70.6
900,-95.30000000000005
901,-120.00000000000011
902,-15.399999999999999
903,-5.3
904,1.0
905,-19.3
906,1.0
907,-112.40000000000009
908,-2.4
909,-72.49999999999999
910,-17.799999999999997
911,-47.19999999999999
912,1.0
913,-4.3
914,-9.1
915,-97.20000000000005
916,-68.39999999999999
917,-1.9
918,-3.8
919,-99.10000000000005
920,-2.9
921,-97.20000000000005
922,-91.50000000000003
923,-1.4
924,-1.9
925,-12.5
926,-3.8
927,-45.79999999999999
928,-9.1
929,-112.40000000000009
930,1.0
931,-61.39999999999998
932,-1.4
933,-7.699999999999999
934,-120.00000000000011
935,1.0
936,-3.4000000000000004
937,-64.89999999999998
938,0.5
939,-71.6
940,-66.39999999999999
941,-99.10000000000005
942,-31.699999999999996
943,-89.60000000000004
944,-1.4
945,-93.40000000000005
946,-8.200000000000001
947,-114.3000000000001
948,-12.5
949,-95.30000000000004
950,-108.00000000000009
951,-95.50000000000006
952,-16.3
953,-74.19999999999999
