,0
832,-40.599999999999994
833,-61.20000000000006
834,-60.00000000000006
835,-48.69999999999999
836,-50.599999999999994
837,-39.10000000000001
838,-61.80000000000006
839,-51.400000000000006
840,-60.60000000000005
841,-47.5
842,-61.80000000000006
843,-60.300000000000054
844,-56.40000000000003
845,-44.699999999999996
846,-60.00000000000006
847,-60.900000000000055
848,-36.8
849,-35.8
850,-36.0
851,-38.4
852,-35.6
853,-54.50000000000002
854,-43.49999999999999
855,-54.60000000000002
856,-36.0
857,-37.099999999999994
858,-55.90000000000003
859,-39.8
860,-38.300000000000004
861,-60.60000000000005
862,-50.3
863,-44.3
864,-36.4
865,-36.7
866,-37.199999999999996
867,-54.50000000000002
868,-62.100000000000065
869,-37.300000000000004
870,-44.99999999999999
871,-38.1
872,-35.699999999999996
873,-40.00000000000001
874,-63.00000000000005
875,-36.4
876,-35.199999999999996
877,-36.4
878,-60.00000000000006
879,-60.900000000000055
880,-43.89999999999999
881,-36.5
882,-38.900000000000006
883,-38.6
884,-58.20000000000003
885,-55.70000000000003
886,-61.20000000000006
887,-39.699999999999996
888,-44.99999999999999
889,-41.7
890,-38.699999999999996
891,-38.0
892,-60.00000000000006
893,-41.0
894,-62.40000000000006
895,-60.60000000000005
896,-46.3
897,-53.50000000000002
898,-40.9
899,-56.900000000000034
900,-39.89999999999999
901,-55.90000000000002
902,-41.1
903,-39.099999999999994
904,-37.1
905,-38.099999999999994
906,-38.199999999999996
907,-62.70000000000007
908,-38.9
909,-38.699999999999996
910,-36.800000000000004
911,-37.300000000000004
912,-54.60000000000001
913,-56.900000000000034
914,-38.699999999999996
915,-38.60000000000001
916,-48.39999999999999
917,-38.4
918,-37.89999999999999
919,-38.2
920,-37.300000000000004
921,-51.39999999999999
922,-36.599999999999994
923,-44.89999999999999
924,-56.60000000000004
925,-47.699999999999996
926,-62.40000000000006
927,-48.29999999999999
928,-51.50000000000001
929,-37.5
930,-36.300000000000004
931,-53.00000000000001
932,-36.8
933,-47.39999999999999
934,-44.89999999999999
935,-36.1
936,-41.2
937,-56.800000000000026
938,-49.099999999999994
939,-60.60000000000005
940,-38.2
941,-36.2
942,-37.9
943,-36.7
944,-37.300000000000004
945,-58.70000000000004
946,-36.699999999999996
947,-50.89999999999999
948,-36.300000000000004
949,-35.8
950,-42.800000000000004
951,-58.10000000000004
952,-47.599999999999994
953,-35.4
954,-54.59999999999999
